timestamp,iso,validator1,validator2,validator3,validator4
1785792140,2026-08-03T21:22:20+00:00,3821,3823,3821,3821
1785792170,2026-08-03T21:22:50+00:00,3836,3838,3836,3836
1785792200,2026-08-03T21:23:20+00:00,3851,3853,3851,3851
1785792230,2026-08-03T21:23:50+00:00,3866,3868,3866,3866
1785792260,2026-08-03T21:24:20+00:00,3881,3883,3881,3881
1785792290,2026-08-03T21:24:50+00:00,3896,3898,3896,3896
1785792320,2026-08-03T21:25:20+00:00,3911,3913,3911,3911
1785792350,2026-08-03T21:25:50+00:00,3926,3928,3926,3926
1785792380,2026-08-03T21:26:20+00:00,3941,3943,3941,3941
1785792410,2026-08-03T21:26:50+00:00,3956,3958,3956,3956
1785792440,2026-08-03T21:27:20+00:00,3971,3973,3971,3971
1785792470,2026-08-03T21:27:50+00:00,3986,3988,3986,3986
1785792500,2026-08-03T21:28:20+00:00,4001,4003,4001,4001
1785792530,2026-08-03T21:28:50+00:00,4016,4018,4016,4016
1785792560,2026-08-03T21:29:20+00:00,4031,4033,4031,4031
1785792590,2026-08-03T21:29:50+00:00,4046,4048,4046,4046
1785792620,2026-08-03T21:30:20+00:00,4061,4063,4061,4061
1785792650,2026-08-03T21:30:50+00:00,4076,4078,4076,4076
1785792680,2026-08-03T21:31:20+00:00,4091,4093,4091,4091
1785792710,2026-08-03T21:31:50+00:00,4106,4108,4106,4106
1785792740,2026-08-03T21:32:20+00:00,4121,4123,4121,4121
1785792770,2026-08-03T21:32:50+00:00,4136,4138,4136,4136
1785792800,2026-08-03T21:33:20+00:00,4151,4153,4151,4151
1785792830,2026-08-03T21:33:50+00:00,4166,4168,4166,4166
1785792860,2026-08-03T21:34:20+00:00,4181,4183,4181,4181
1785792890,2026-08-03T21:34:50+00:00,4196,4198,4196,4196
1785792920,2026-08-03T21:35:20+00:00,4211,4213,4211,4211
1785792950,2026-08-03T21:35:50+00:00,4226,4228,4226,4226
1785792980,2026-08-03T21:36:20+00:00,4241,4243,4241,4241
1785793010,2026-08-03T21:36:50+00:00,4256,4258,4256,4256
1785793040,2026-08-03T21:37:20+00:00,4271,4273,4271,4271
1785793070,2026-08-03T21:37:50+00:00,4286,4288,4286,4286
1785793100,2026-08-03T21:38:20+00:00,4301,4303,4301,4301
1785793130,2026-08-03T21:38:50+00:00,4316,4318,4316,4316
1785793160,2026-08-03T21:39:20+00:00,4331,4333,4331,4331
1785793190,2026-08-03T21:39:50+00:00,4346,4348,4346,4346
1785793220,2026-08-03T21:40:20+00:00,4361,4363,4361,4361
1785793250,2026-08-03T21:40:50+00:00,4376,4378,4376,4376
1785793280,2026-08-03T21:41:20+00:00,4391,4393,4391,4391
1785793310,2026-08-03T21:41:50+00:00,4406,4408,4406,4406
1785793340,2026-08-03T21:42:20+00:00,4421,4423,4421,4421
1785793370,2026-08-03T21:42:50+00:00,4436,4438,4436,4436
1785793400,2026-08-03T21:43:20+00:00,4451,4453,4451,4451
1785793430,2026-08-03T21:43:50+00:00,4466,4468,4466,4466
1785793460,2026-08-03T21:44:20+00:00,4481,4483,4481,4481
1785793490,2026-08-03T21:44:50+00:00,4496,4498,4496,4496
1785793520,2026-08-03T21:45:20+00:00,4511,4513,4511,4511
1785793550,2026-08-03T21:45:50+00:00,4526,4528,4526,4526
1785793580,2026-08-03T21:46:20+00:00,4541,4543,4541,4541
1785793610,2026-08-03T21:46:50+00:00,4556,4558,4556,4556
1785793640,2026-08-03T21:47:20+00:00,4571,4573,4571,4571
1785793670,2026-08-03T21:47:50+00:00,4586,4588,4586,4586
1785793700,2026-08-03T21:48:20+00:00,4601,4603,4601,4601
1785793730,2026-08-03T21:48:50+00:00,4616,4618,4616,4616
1785793760,2026-08-03T21:49:20+00:00,4631,4633,4631,4631
1785793790,2026-08-03T21:49:50+00:00,4646,4648,4646,4646
1785793820,2026-08-03T21:50:20+00:00,4661,4663,4661,4661
1785793850,2026-08-03T21:50:50+00:00,4676,4678,4676,4676
1785793880,2026-08-03T21:51:20+00:00,4691,4693,4691,4691
1785793910,2026-08-03T21:51:50+00:00,4706,4708,4706,4706
1785793940,2026-08-03T21:52:20+00:00,4721,4723,4721,4721
1785793970,2026-08-03T21:52:50+00:00,4736,4738,4736,4736
1785794000,2026-08-03T21:53:20+00:00,4751,4753,4751,4751
1785794030,2026-08-03T21:53:50+00:00,4766,4768,4766,4766
