timestamp,iso,value
1785816980,2026-08-04T04:16:20+00:00,14341080
1785817010,2026-08-04T04:16:50+00:00,14359640
1785817040,2026-08-04T04:17:20+00:00,14376360
1785817070,2026-08-04T04:17:50+00:00,14394454
1785817100,2026-08-04T04:18:20+00:00,14411701
1785817130,2026-08-04T04:18:50+00:00,14427895
1785817160,2026-08-04T04:19:20+00:00,14448521
1785817190,2026-08-04T04:19:50+00:00,14465750
1785817220,2026-08-04T04:20:20+00:00,14482389
1785817250,2026-08-04T04:20:50+00:00,14427867
1785817280,2026-08-04T04:21:20+00:00,14449373
1785817310,2026-08-04T04:21:50+00:00,14467995
1785817340,2026-08-04T04:22:20+00:00,14485406
1785817370,2026-08-04T04:22:50+00:00,14503384
1785817400,2026-08-04T04:23:20+00:00,14520432
1785817430,2026-08-04T04:23:50+00:00,14536258
1785817460,2026-08-04T04:24:20+00:00,14553865
1785817490,2026-08-04T04:24:50+00:00,14570220
1785817520,2026-08-04T04:25:20+00:00,14589260
1785817550,2026-08-04T04:25:50+00:00,14607025
1785817580,2026-08-04T04:26:20+00:00,14623927
1785817610,2026-08-04T04:26:50+00:00,14642773
1785817640,2026-08-04T04:27:20+00:00,14660263
1785817670,2026-08-04T04:27:50+00:00,14680023
1785817700,2026-08-04T04:28:20+00:00,14696961
1785817730,2026-08-04T04:28:50+00:00,14713099
1785817760,2026-08-04T04:29:20+00:00,14734951
1785817790,2026-08-04T04:29:50+00:00,14752815
1785817820,2026-08-04T04:30:20+00:00,14771162
1785817850,2026-08-04T04:30:50+00:00,14036045
1785817880,2026-08-04T04:31:20+00:00,14051687
1785817910,2026-08-04T04:31:50+00:00,14073755
1785817940,2026-08-04T04:32:20+00:00,14089956
1785817970,2026-08-04T04:32:50+00:00,14109627
1785818000,2026-08-04T04:33:20+00:00,14128487
1785818030,2026-08-04T04:33:50+00:00,14138787
1785818060,2026-08-04T04:34:20+00:00,13009980
1785818090,2026-08-04T04:34:50+00:00,13027907
1785818120,2026-08-04T04:35:20+00:00,13041368
1785818150,2026-08-04T04:35:50+00:00,13064671
1785818180,2026-08-04T04:36:20+00:00,13076141
1785818210,2026-08-04T04:36:50+00:00,13095655
1785818240,2026-08-04T04:37:20+00:00,13111591
1785818270,2026-08-04T04:37:50+00:00,13130279
1785818300,2026-08-04T04:38:20+00:00,13148134
1785818330,2026-08-04T04:38:50+00:00,13163269
1785818360,2026-08-04T04:39:20+00:00,13178843
1785818390,2026-08-04T04:39:50+00:00,13198539
1785818420,2026-08-04T04:40:20+00:00,13214860
1785818450,2026-08-04T04:40:50+00:00,13236797
1785818480,2026-08-04T04:41:20+00:00,13250768
1785818510,2026-08-04T04:41:50+00:00,13271087
1785818540,2026-08-04T04:42:20+00:00,13285919
1785818570,2026-08-04T04:42:50+00:00,13307539
1785818600,2026-08-04T04:43:20+00:00,13323637
1785818630,2026-08-04T04:43:50+00:00,13344971
1785818660,2026-08-04T04:44:20+00:00,13358230
1785818690,2026-08-04T04:44:50+00:00,13378564
1785818720,2026-08-04T04:45:20+00:00,13392888
1785818750,2026-08-04T04:45:50+00:00,13412967
1785818780,2026-08-04T04:46:20+00:00,13429073
1785818810,2026-08-04T04:46:50+00:00,13451381
1785818840,2026-08-04T04:47:20+00:00,13465179
1785818870,2026-08-04T04:47:50+00:00,13488722
1785818900,2026-08-04T04:48:20+00:00,13504094
1785818930,2026-08-04T04:48:50+00:00,13525691
1785818960,2026-08-04T04:49:20+00:00,13542981
1785818990,2026-08-04T04:49:50+00:00,13562016
1785819020,2026-08-04T04:50:20+00:00,13577332
1785819050,2026-08-04T04:50:50+00:00,13601979
1785819080,2026-08-04T04:51:20+00:00,13616186
1785819110,2026-08-04T04:51:50+00:00,13640176
1785819140,2026-08-04T04:52:20+00:00,13652966
1785819170,2026-08-04T04:52:50+00:00,13676443
1785819200,2026-08-04T04:53:20+00:00,13693458
1785819230,2026-08-04T04:53:50+00:00,13714829
1785819260,2026-08-04T04:54:20+00:00,13734317
1785819290,2026-08-04T04:54:50+00:00,13752833
1785819320,2026-08-04T04:55:20+00:00,13763393
1785819350,2026-08-04T04:55:50+00:00,13786133
1785819380,2026-08-04T04:56:20+00:00,13800650
1785819410,2026-08-04T04:56:50+00:00,13821803
1785819440,2026-08-04T04:57:20+00:00,13836577
1785819470,2026-08-04T04:57:50+00:00,13856542
1785819500,2026-08-04T04:58:20+00:00,13873125
1785819530,2026-08-04T04:58:50+00:00,13892100
1785819560,2026-08-04T04:59:20+00:00,13906269
1785819590,2026-08-04T04:59:50+00:00,13926658
1785819620,2026-08-04T05:00:20+00:00,13943870
1785819650,2026-08-04T05:00:50+00:00,13965036
1785819680,2026-08-04T05:01:20+00:00,13966481
1785819710,2026-08-04T05:01:50+00:00,13989312
1785819740,2026-08-04T05:02:20+00:00,14003870
1785819770,2026-08-04T05:02:50+00:00,14026905
1785819800,2026-08-04T05:03:20+00:00,14042712
1785819830,2026-08-04T05:03:50+00:00,14064546
1785819860,2026-08-04T05:04:20+00:00,14081260
1785819890,2026-08-04T05:04:50+00:00,14102838
1785819920,2026-08-04T05:05:20+00:00,14121125
1785819950,2026-08-04T05:05:50+00:00,14138961
1785819980,2026-08-04T05:06:20+00:00,14153360
1785820010,2026-08-04T05:06:50+00:00,14173075
1785820040,2026-08-04T05:07:20+00:00,14183044
1785820070,2026-08-04T05:07:50+00:00,14205975
1785820100,2026-08-04T05:08:20+00:00,14222232
1785820130,2026-08-04T05:08:50+00:00,14241827
1785820160,2026-08-04T05:09:20+00:00,14260593
1785820190,2026-08-04T05:09:50+00:00,14279989
1785820220,2026-08-04T05:10:20+00:00,14298299
1785820250,2026-08-04T05:10:50+00:00,14291500
1785820280,2026-08-04T05:11:20+00:00,14306270
1785820310,2026-08-04T05:11:50+00:00,14295474
1785820340,2026-08-04T05:12:20+00:00,14311681
1785820370,2026-08-04T05:12:50+00:00,14333005
1785820400,2026-08-04T05:13:20+00:00,14353054
1785820430,2026-08-04T05:13:50+00:00,14371806
1785820460,2026-08-04T05:14:20+00:00,14392374
1785820490,2026-08-04T05:14:50+00:00,14409712
1785820520,2026-08-04T05:15:20+00:00,14428563
1785820550,2026-08-04T05:15:50+00:00,14452232
1785820580,2026-08-04T05:16:20+00:00,14464921
1785820610,2026-08-04T05:16:50+00:00,14481300
1785820640,2026-08-04T05:17:20+00:00,14494783
1785820670,2026-08-04T05:17:50+00:00,14510312
1785820700,2026-08-04T05:18:20+00:00,14528648
1785820730,2026-08-04T05:18:50+00:00,14541606
1785820760,2026-08-04T05:19:20+00:00,14557413
1785820790,2026-08-04T05:19:50+00:00,14574887
1785820820,2026-08-04T05:20:20+00:00,14588730
1785820850,2026-08-04T05:20:50+00:00,14608799
1785820880,2026-08-04T05:21:20+00:00,14624075
1785820910,2026-08-04T05:21:50+00:00,14642990
1785820940,2026-08-04T05:22:20+00:00,14655317
1785820970,2026-08-04T05:22:50+00:00,14672591
1785821000,2026-08-04T05:23:20+00:00,14689082
1785821030,2026-08-04T05:23:50+00:00,14709778
1785821060,2026-08-04T05:24:20+00:00,14727713
1785821090,2026-08-04T05:24:50+00:00,14742093
1785821120,2026-08-04T05:25:20+00:00,14758970
1785821150,2026-08-04T05:25:50+00:00,14780127
1785821180,2026-08-04T05:26:20+00:00,14797057
1785821210,2026-08-04T05:26:50+00:00,14812622
1785821240,2026-08-04T05:27:20+00:00,14828186
1785821270,2026-08-04T05:27:50+00:00,14265525
1785821300,2026-08-04T05:28:20+00:00,14285213
1785821330,2026-08-04T05:28:50+00:00,14299211
1785821360,2026-08-04T05:29:20+00:00,14319702
1785821390,2026-08-04T05:29:50+00:00,14336063
1785821420,2026-08-04T05:30:20+00:00,14354799
1785821450,2026-08-04T05:30:50+00:00,14372755
1785821480,2026-08-04T05:31:20+00:00,14390466
1785821510,2026-08-04T05:31:50+00:00,14411853
1785821540,2026-08-04T05:32:20+00:00,14426238
1785821570,2026-08-04T05:32:50+00:00,14442662
1785821600,2026-08-04T05:33:20+00:00,14460734
1785821630,2026-08-04T05:33:50+00:00,14480517
1785821660,2026-08-04T05:34:20+00:00,14434585
1785821690,2026-08-04T05:34:50+00:00,14452618
1785821720,2026-08-04T05:35:20+00:00,14469303
1785821750,2026-08-04T05:35:50+00:00,14492085
1785821780,2026-08-04T05:36:20+00:00,14511934
1785821810,2026-08-04T05:36:50+00:00,14530112
1785821840,2026-08-04T05:37:20+00:00,14546815
1785821870,2026-08-04T05:37:50+00:00,14561359
1785821900,2026-08-04T05:38:20+00:00,14582730
1785821930,2026-08-04T05:38:50+00:00,14596516
1785821960,2026-08-04T05:39:20+00:00,14615443
1785821990,2026-08-04T05:39:50+00:00,14632762
1785822020,2026-08-04T05:40:20+00:00,14650504
1785822050,2026-08-04T05:40:50+00:00,14668695
1785822080,2026-08-04T05:41:20+00:00,14687820
1785822110,2026-08-04T05:41:50+00:00,14709835
1785822140,2026-08-04T05:42:20+00:00,14724622
1785822170,2026-08-04T05:42:50+00:00,14742190
1785822200,2026-08-04T05:43:20+00:00,14761549
1785822230,2026-08-04T05:43:50+00:00,14780564
1785822260,2026-08-04T05:44:20+00:00,14800562
1785822290,2026-08-04T05:44:50+00:00,14816990
1785822320,2026-08-04T05:45:20+00:00,14836387
1785822350,2026-08-04T05:45:50+00:00,14850044
1785822380,2026-08-04T05:46:20+00:00,14873511
1785822410,2026-08-04T05:46:50+00:00,14890716
1785822440,2026-08-04T05:47:20+00:00,14910092
1785822470,2026-08-04T05:47:50+00:00,14931287
1785822500,2026-08-04T05:48:20+00:00,14950207
1785822530,2026-08-04T05:48:50+00:00,14964978
1785822560,2026-08-04T05:49:20+00:00,14982833
1785822590,2026-08-04T05:49:50+00:00,15001329
1785822620,2026-08-04T05:50:20+00:00,15020031
1785822650,2026-08-04T05:50:50+00:00,15040304
1785822680,2026-08-04T05:51:20+00:00,15055729
1785822710,2026-08-04T05:51:50+00:00,15080323
1785822740,2026-08-04T05:52:20+00:00,15095344
1785822770,2026-08-04T05:52:50+00:00,15114412
1785822800,2026-08-04T05:53:20+00:00,15134625
1785822830,2026-08-04T05:53:50+00:00,15153485
1785822860,2026-08-04T05:54:20+00:00,15172814
1785822890,2026-08-04T05:54:50+00:00,15187663
1785822920,2026-08-04T05:55:20+00:00,15208206
1785822950,2026-08-04T05:55:50+00:00,15230974
1785822980,2026-08-04T05:56:20+00:00,15246530
1785823010,2026-08-04T05:56:50+00:00,15266251
1785823040,2026-08-04T05:57:20+00:00,15283858
1785823070,2026-08-04T05:57:50+00:00,15304876
1785823100,2026-08-04T05:58:20+00:00,15324503
1785823130,2026-08-04T05:58:50+00:00,14689771
1785823160,2026-08-04T05:59:20+00:00,14705303
1785823190,2026-08-04T05:59:50+00:00,14722332
1785823220,2026-08-04T06:00:20+00:00,14735716
1785823250,2026-08-04T06:00:50+00:00,14757169
1785823280,2026-08-04T06:01:20+00:00,14771050
1785823310,2026-08-04T06:01:50+00:00,14789904
1785823340,2026-08-04T06:02:20+00:00,14804173
1785823370,2026-08-04T06:02:50+00:00,14800485
1785823400,2026-08-04T06:03:20+00:00,14811423
1785823430,2026-08-04T06:03:50+00:00,14836343
1785823460,2026-08-04T06:04:20+00:00,14852657
1785823490,2026-08-04T06:04:50+00:00,14869884
1785823520,2026-08-04T06:05:20+00:00,14888223
1785823550,2026-08-04T06:05:50+00:00,14910232
1785823580,2026-08-04T06:06:20+00:00,14926423
1785823610,2026-08-04T06:06:50+00:00,14946773
1785823640,2026-08-04T06:07:20+00:00,14961967
1785823670,2026-08-04T06:07:50+00:00,14980536
1785823700,2026-08-04T06:08:20+00:00,15000567
1785823730,2026-08-04T06:08:50+00:00,15019084
1785823760,2026-08-04T06:09:20+00:00,15037252
1785823790,2026-08-04T06:09:50+00:00,15054125
1785823820,2026-08-04T06:10:20+00:00,15056284
1785823850,2026-08-04T06:10:50+00:00,15074584
1785823880,2026-08-04T06:11:20+00:00,15096048
1785823910,2026-08-04T06:11:50+00:00,15116271
1785823940,2026-08-04T06:12:20+00:00,15131879
1785823970,2026-08-04T06:12:50+00:00,15150236
1785824000,2026-08-04T06:13:20+00:00,15172733
1785824030,2026-08-04T06:13:50+00:00,15189670
1785824060,2026-08-04T06:14:20+00:00,15211651
1785824090,2026-08-04T06:14:50+00:00,15227136
1785824120,2026-08-04T06:15:20+00:00,15245083
1785824150,2026-08-04T06:15:50+00:00,15267303
1785824180,2026-08-04T06:16:20+00:00,15283453
1785824210,2026-08-04T06:16:50+00:00,15303402
1785824240,2026-08-04T06:17:20+00:00,15323583
1785824270,2026-08-04T06:17:50+00:00,15341071
1785824300,2026-08-04T06:18:20+00:00,15358641
1785824330,2026-08-04T06:18:50+00:00,15379051
1785824360,2026-08-04T06:19:20+00:00,15401622
1785824390,2026-08-04T06:19:50+00:00,15419656
1785824420,2026-08-04T06:20:20+00:00,15435012
1785824450,2026-08-04T06:20:50+00:00,15454666
1785824480,2026-08-04T06:21:20+00:00,15470115
1785824510,2026-08-04T06:21:50+00:00,15490243
1785824540,2026-08-04T06:22:20+00:00,15498784
1785824570,2026-08-04T06:22:50+00:00,15522768
1785824600,2026-08-04T06:23:20+00:00,15532493
1785824630,2026-08-04T06:23:50+00:00,15559695
1785824660,2026-08-04T06:24:20+00:00,15571862
1785824690,2026-08-04T06:24:50+00:00,15595855
1785824720,2026-08-04T06:25:20+00:00,15607963
1785824750,2026-08-04T06:25:50+00:00,15634310
1785824780,2026-08-04T06:26:20+00:00,15651836
1785824810,2026-08-04T06:26:50+00:00,15670949
1785824840,2026-08-04T06:27:20+00:00,15680759
1785824870,2026-08-04T06:27:50+00:00,15707586
1785824900,2026-08-04T06:28:20+00:00,15720158
1785824930,2026-08-04T06:28:50+00:00,15747072
1785824960,2026-08-04T06:29:20+00:00,15749869
1785824990,2026-08-04T06:29:50+00:00,15766988
1785825020,2026-08-04T06:30:20+00:00,15791057
1785825050,2026-08-04T06:30:50+00:00,15807618
1785825080,2026-08-04T06:31:20+00:00,15824610
1785825110,2026-08-04T06:31:50+00:00,15843622
1785825140,2026-08-04T06:32:20+00:00,15860931
1785825170,2026-08-04T06:32:50+00:00,15881410
1785825200,2026-08-04T06:33:20+00:00,15898144
1785825230,2026-08-04T06:33:50+00:00,15915141
1785825260,2026-08-04T06:34:20+00:00,15935074
1785825290,2026-08-04T06:34:50+00:00,15955846
1785825320,2026-08-04T06:35:20+00:00,15972123
1785825350,2026-08-04T06:35:50+00:00,15993591
1785825380,2026-08-04T06:36:20+00:00,16013126
1785825410,2026-08-04T06:36:50+00:00,16040323
1785825440,2026-08-04T06:37:20+00:00,16057110
1785825470,2026-08-04T06:37:50+00:00,16076924
1785825500,2026-08-04T06:38:20+00:00,16097124
1785825530,2026-08-04T06:38:50+00:00,16115696
1785825560,2026-08-04T06:39:20+00:00,16134711
1785825590,2026-08-04T06:39:50+00:00,16153977
1785825620,2026-08-04T06:40:20+00:00,16171913
1785825650,2026-08-04T06:40:50+00:00,16192370
1785825680,2026-08-04T06:41:20+00:00,16204582
1785825710,2026-08-04T06:41:50+00:00,16219257
1785825740,2026-08-04T06:42:20+00:00,16232199
1785825770,2026-08-04T06:42:50+00:00,16246814
1785825800,2026-08-04T06:43:20+00:00,16259019
1785825830,2026-08-04T06:43:50+00:00,16271366
1785825860,2026-08-04T06:44:20+00:00,16288125
1785825890,2026-08-04T06:44:50+00:00,16300554
1785825920,2026-08-04T06:45:20+00:00,16315812
1785825950,2026-08-04T06:45:50+00:00,15520918
1785825980,2026-08-04T06:46:20+00:00,15535974
1785826010,2026-08-04T06:46:50+00:00,15558122
1785826040,2026-08-04T06:47:20+00:00,15572002
1785826070,2026-08-04T06:47:50+00:00,15581034
1785826100,2026-08-04T06:48:20+00:00,15600652
1785826130,2026-08-04T06:48:50+00:00,15609537
1785826160,2026-08-04T06:49:20+00:00,15632566
1785826190,2026-08-04T06:49:50+00:00,15640952
1785826220,2026-08-04T06:50:20+00:00,15656945
1785826250,2026-08-04T06:50:50+00:00,15671430
1785826280,2026-08-04T06:51:20+00:00,15685836
1785826310,2026-08-04T06:51:50+00:00,15708258
1785826340,2026-08-04T06:52:20+00:00,15722665
1785826370,2026-08-04T06:52:50+00:00,15732409
1785826400,2026-08-04T06:53:20+00:00,15753833
1785826430,2026-08-04T06:53:50+00:00,15761643
1785826460,2026-08-04T06:54:20+00:00,15778150
