timestamp,iso,validator1,validator2,validator3,validator4
1785797600,2026-08-03T22:53:20+00:00,555773952,740495360,525336576,482304000
1785797630,2026-08-03T22:53:50+00:00,561754112,739786752,525451264,498425856
1785797660,2026-08-03T22:54:20+00:00,555831296,739651584,509882368,498688000
1785797690,2026-08-03T22:54:50+00:00,546291712,740569088,523325440,484864000
1785797720,2026-08-03T22:55:20+00:00,563216384,740913152,518721536,500068352
1785797750,2026-08-03T22:55:50+00:00,545964032,727240704,503222272,499245056
1785797780,2026-08-03T22:56:20+00:00,562286592,725049344,520130560,486699008
1785797810,2026-08-03T22:56:50+00:00,572809216,746250240,529010688,512245760
1785797840,2026-08-03T22:57:20+00:00,588795904,746512384,530976768,496275456
1785797870,2026-08-03T22:57:50+00:00,571813888,746774528,545349632,503468032
1785797900,2026-08-03T22:58:20+00:00,588300288,741412864,528535552,512643072
1785797930,2026-08-03T22:58:50+00:00,570818560,742608896,538742784,497397760
1785797960,2026-08-03T22:59:20+00:00,570732544,742608896,536399872,512843776
1785797990,2026-08-03T22:59:50+00:00,554524672,729026560,519471104,512520192
1785798020,2026-08-03T23:00:20+00:00,571039744,729026560,535461888,494403584
1785798050,2026-08-03T23:00:50+00:00,574164992,729464832,523075584,520949760
1785798080,2026-08-03T23:01:20+00:00,579649536,729460736,508551168,520380416
1785798110,2026-08-03T23:01:50+00:00,577265664,722100224,522842112,461377536
1785798140,2026-08-03T23:02:20+00:00,579100672,718729216,521027584,477237248
1785798170,2026-08-03T23:02:50+00:00,580886528,719515648,516243456,477675520
1785798200,2026-08-03T23:03:20+00:00,580743168,719892480,525025280,478375936
1785798230,2026-08-03T23:03:50+00:00,573202432,720441344,507375616,478425088
1785798260,2026-08-03T23:04:20+00:00,573018112,720531456,526467072,478687232
1785798290,2026-08-03T23:04:50+00:00,546242560,721072128,522194944,481083392
1785798320,2026-08-03T23:05:20+00:00,550809600,720805888,500322304,481837056
1785798350,2026-08-03T23:05:50+00:00,533438464,720343040,526123008,481882112
1785798380,2026-08-03T23:06:20+00:00,549785600,720343040,524984320,482144256
1785798410,2026-08-03T23:06:50+00:00,527736832,722034688,531472384,481288192
1785798440,2026-08-03T23:07:20+00:00,544645120,722075648,476692480,480587776
1785798470,2026-08-03T23:07:50+00:00,545796096,722132992,488738816,482553856
1785798500,2026-08-03T23:08:20+00:00,533131264,721661952,489484288,482816000
1785798530,2026-08-03T23:08:50+00:00,546832384,722055168,489746432,483209216
1785798560,2026-08-03T23:09:20+00:00,533225472,722055168,491188224,483602432
1785798590,2026-08-03T23:09:50+00:00,546623488,728375296,491974656,484126720
1785798620,2026-08-03T23:10:20+00:00,530550784,728412160,489504768,484782080
1785798650,2026-08-03T23:10:50+00:00,552652800,728530944,486436864,488583168
1785798680,2026-08-03T23:11:20+00:00,553037824,728391680,486961152,495046656
1785798710,2026-08-03T23:11:50+00:00,538488832,727851008,483012608,494628864
1785798740,2026-08-03T23:12:20+00:00,551944192,727683072,483135488,494669824
1785798770,2026-08-03T23:12:50+00:00,537481216,728973312,485756928,494485504
1785798800,2026-08-03T23:13:20+00:00,554782720,729022464,485322752,494866432
1785798830,2026-08-03T23:13:50+00:00,554610688,728846336,484855808,494714880
1785798860,2026-08-03T23:14:20+00:00,540004352,728846336,486408192,488697856
1785798890,2026-08-03T23:14:50+00:00,554074112,729841664,489160704,490008576
1785798920,2026-08-03T23:15:20+00:00,540286976,729391104,489148416,490401792
1785798950,2026-08-03T23:15:50+00:00,561422336,729214976,489259008,490610688
1785798980,2026-08-03T23:16:20+00:00,545071104,729214976,489521152,488484864
1785799010,2026-08-03T23:16:50+00:00,564236288,730193920,490831872,489742336
1785799040,2026-08-03T23:17:20+00:00,550776832,730456064,491225088,490733568
1785799070,2026-08-03T23:17:50+00:00,564441088,729788416,491102208,490696704
1785799100,2026-08-03T23:18:20+00:00,548950016,729788416,491364352,490958848
1785799130,2026-08-03T23:18:50+00:00,565440512,729722880,496427008,491962368
1785799160,2026-08-03T23:19:20+00:00,551403520,729722880,496648192,492486656
1785799190,2026-08-03T23:19:50+00:00,573435904,729382912,496877568,492482560
1785799220,2026-08-03T23:20:20+00:00,565878784,729513984,496877568,492744704
1785799250,2026-08-03T23:20:50+00:00,570077184,730083328,498499584,492580864
1785799280,2026-08-03T23:21:20+00:00,575721472,730066944,499019776,491716608
1785799310,2026-08-03T23:21:50+00:00,560631808,729903104,498688000,494206976
1785799340,2026-08-03T23:22:20+00:00,575442944,730165248,498950144,493735936
1785799370,2026-08-03T23:22:50+00:00,563466240,731082752,500129792,497143808
1785799400,2026-08-03T23:23:20+00:00,577282048,731082752,499773440,497405952
1785799430,2026-08-03T23:23:50+00:00,560881664,730914816,499736576,497537024
1785799460,2026-08-03T23:24:20+00:00,569794560,731045888,499851264,497799168
1785799490,2026-08-03T23:24:50+00:00,558153728,731471872,501293056,498368512
1785799520,2026-08-03T23:25:20+00:00,572395520,731734016,495099904,498221056
1785799550,2026-08-03T23:25:50+00:00,557330432,731496448,523386880,494211072
1785799580,2026-08-03T23:26:20+00:00,572010496,731418624,524042240,494342144
1785799610,2026-08-03T23:26:50+00:00,557621248,730976256,483794944,494440448
1785799640,2026-08-03T23:27:20+00:00,572301312,730976256,498606080,494833664
1785799670,2026-08-03T23:27:50+00:00,557703168,732835840,501096448,495820800
1785799700,2026-08-03T23:28:20+00:00,573431808,731103232,500666368,496082944
1785799730,2026-08-03T23:28:50+00:00,558084096,730939392,494137344,496607232
1785799760,2026-08-03T23:29:20+00:00,572502016,730324992,494399488,497524736
1785799790,2026-08-03T23:29:50+00:00,558653440,732569600,496234496,499097600
1785799820,2026-08-03T23:30:20+00:00,573198336,731455488,497147904,499359744
1785799850,2026-08-03T23:30:50+00:00,559243264,731942912,496562176,499142656
1785799880,2026-08-03T23:31:20+00:00,574545920,740548608,499900416,509358080
1785799910,2026-08-03T23:31:50+00:00,564195328,742334464,501473280,510550016
1785799940,2026-08-03T23:32:20+00:00,574930944,741437440,501551104,506851328
1785799970,2026-08-03T23:32:50+00:00,569634816,740700160,499421184,500080640
1785800000,2026-08-03T23:33:20+00:00,584839168,740012032,499683328,500191232
1785800030,2026-08-03T23:33:50+00:00,570638336,741568512,500289536,503275520
1785800060,2026-08-03T23:34:20+00:00,585084928,741531648,505217024,506945536
1785800090,2026-08-03T23:34:50+00:00,568713216,741330944,505335808,507064320
